character_id_mal,character_id_anilist,name,alt_names,gender,species_tags,role,age,height_cm,popularity_mal_favorites,popularity_anilist_favorites,anime_id_mal,anime_id_anilist,anime_title,anime_year_start,universe,image_url,validated,sources
13767,13767,Law Trafalgar,Surgeon of Death; Dark Doctor; Trafal-Guy; Traffy; Torao; トラファルガー・ロー,Male,Drache; Pirat; Barde,Supporting,24-26,191,21446,9429,21,21,One Piece,1999,One Piece,https://cdn.myanimelist.net/images/characters/10/258757.jpg,false,jikan; anilist
46494,46494,Armin Arlert,Armin Arlelt; アルミン・アルレルト,Male,Elf,Main,15-,163,21210,11674,16498,16498,Shingeki no Kyojin,2013,Shingeki no Kyojin,https://cdn.myanimelist.net/images/characters/8/220267.jpg,false,jikan; anilist
117221,89364,Kazuma Satou,Kazutrash; Crapuma; 佐藤和真,Male,Dämon; Ork; Bogenschütze/Waldläufer,Main,17,165,20973,8697,30831,21202,Kono Subarashii Sekai ni Shukufuku wo!,2016,Kono Subarashii Sekai ni Shukufuku wo!,https://cdn.myanimelist.net/images/characters/8/301302.jpg,false,jikan; anilist
913,913,Vegeta,Prince of All Saiyans; Vegeta IV; Prince Vegeta; Saiyan Prince; ベジータ,Male,Elf; Drache; Krieger,Supporting,,165,20970,6338,225,225,Dragon Ball GT,1996,Dragon Ball GT,https://cdn.myanimelist.net/images/characters/14/86185.jpg,false,jikan; anilist
86,86,Rei Ayanami,First Child; Look-alike; Tentative Name: Rei Ayanami; アヤナミレイ(仮称); 綾波レイ,Female,Mensch; Mecha-Pilot,Main,14,150,20954,9567,30,30,Shinseiki Evangelion,1995,Shinseiki Evangelion,https://cdn.myanimelist.net/images/characters/11/314932.jpg,false,jikan; anilist
89,89,Shinji Ikari,Third Child; 碇シンジ,Male,Mecha-Pilot,Main,14,155,20497,9595,30,30,Shinseiki Evangelion,1995,Shinseiki Evangelion,https://cdn.myanimelist.net/images/characters/5/225177.jpg,false,jikan; anilist
71121,71121,Hange Zoë,Hange Zoë; Hanji; Hans; ハンジ・ゾエ,,,Supporting,,170,20330,11350,16498,16498,Shingeki no Kyojin,2013,Shingeki no Kyojin,https://cdn.myanimelist.net/images/characters/15/208637.jpg,false,jikan; anilist
65643,65643,Koro-sensei,Prince of the Fateful Eternal Wind; Octopus of Idiotic Perverted Chicken; Quiz Show; Octopus; The Creature of Mass Destruction; Guinea Pig; Unkillable Teacher; Demon King; Octorazzi; 殺せんせー ,Male,Dämon,Main,,,20026,8649,19759,19759,Ansatsu Kyoushitsu: Jump Festa 2013 Special,2013,Ansatsu Kyoushitsu: Jump Festa 2013 Special,https://cdn.myanimelist.net/images/characters/9/277325.jpg,false,jikan; anilist
170732,130102,Denji,Chainsaw Man; Chainsaw Devil; Lord Chainsaw; デンジ,Male,Mensch; Jäger,Main,16-,,19918,17065,44511,127230,Chainsaw Man,2022,Chainsaw Man,https://cdn.myanimelist.net/images/characters/3/492407.jpg,false,jikan; anilist
50389,50389,Rias Gremory,Buchou (President); Ria; Heiress of the House of Gremory; Crimson-Haired Ruin Princess; Princess of Destruction; Princess of Gremory; Devil Princess; Switch Princess; Red Dragon Emperor's Legal Wife; リアス・グレモリー,Female,Mensch; Elf,Main,18-,172,19666,5697,11617,11617,High School DxD,2012,High School DxD,https://cdn.myanimelist.net/images/characters/5/150011.jpg,false,jikan; anilist
65865,65865,Rikka Takanashi,Wielder of Tyrant's Eye (邪王真眼); Master (マスター); 小鳥遊六花,Female,Bogenschütze/Waldläufer,Main,15-18,,19407,7090,14741,14741,Chuunibyou demo Koi ga Shitai!,2012,Chuunibyou demo Koi ga Shitai!,https://cdn.myanimelist.net/images/characters/2/257273.jpg,false,jikan; anilist
64769,64769,Shouyou Hinata,Shoyo Hinata; Shou; Shorty; The Strongest Decoy; No. 10; The Greatest Decoy; The Ultimate Decoy; Number One Shortie; Chibi-chan; Mini Spider Man; Copper Top; Pipsqueak; Mr. I Got A Fever And Got Benched; Sho-chan; Hina; Human Tangerine; Little Ginger; Lit; 日向翔陽,Male,,Main,15-,163,19351,13107,20583,20464,Haikyuu!!,2014,Haikyuu!!,https://cdn.myanimelist.net/images/characters/11/243919.jpg,false,jikan; anilist
6194,6194,Musashi Miyamoto,Shinmen Takezo; Demon; 宮本武蔵,Male,Dämon; Samurai,,17-,,19341,9005,,,,,,https://cdn.myanimelist.net/images/characters/9/557004.jpg,false,jikan; anilist
174185,129928,Jin-Woo Sung,Sung Jin-Woo; Shun Mizushino (水篠旬); World's Weakest Hunter; 2nd Rate Asian Hunter; The Weakest Hunter of All Mankind; 성진우,Male,Dämon; Elf; Magier; Nekromant; Jäger,Main,23-24,,19251,14382,51321,121796,Echo,2016,Echo,https://cdn.myanimelist.net/images/characters/2/540692.jpg,false,jikan; anilist
5189,5189,Erza Scarlet,Titania; エルザ・スカーレツト,Female,Dämon; Elf; Fee; Magier; Samurai,Main,19-21,,19236,6359,6702,6702,Fairy Tail,2009,Fairy Tail,https://cdn.myanimelist.net/images/characters/12/492254.jpg,false,jikan; anilist
155904,126824,Maomao,Shaomao; Xiaomao; 小猫; Miêu Miêu; 猫猫,Female,Ork,Main,17-,153,19081,17352,54492,161645,Kusuriya no Hitorigoto,2023,Kusuriya no Hitorigoto,https://cdn.myanimelist.net/images/characters/16/371204.jpg,false,jikan; anilist
14523,14523,Takumi Usui,碓氷拓海,Male,Elf,Main,17,186,18976,4903,7054,7054,Kaichou wa Maid-sama!,2010,Kaichou wa Maid-sama!,https://cdn.myanimelist.net/images/characters/7/591074.jpg,false,jikan; anilist
2007,2007,Shikamaru Nara,奈良シカマル,Male,Dämon; Elf; Ork,Supporting,"13 (I), 16 (II)",170,18368,7164,20,20,Naruto,2002,Naruto,https://cdn.myanimelist.net/images/characters/3/131315.jpg,false,jikan; anilist
11772,11772,Gyro Zeppeli,ユリウス・カエサル・ツェペリ,Male,Dämon; Elf,Main,24,,18358,9122,61469,,JoJo no Kimyou na Bouken Part 7: Steel Ball Run,,JoJo no Kimyou na Bouken Part 7: Steel Ball Run,https://cdn.myanimelist.net/images/characters/13/311885.jpg,false,jikan; anilist
1259,1259,Misato Katsuragi,葛城ミサト,Female,Mecha-Pilot,Main,29,163,17990,9622,30,30,Shinseiki Evangelion,1995,Shinseiki Evangelion,https://cdn.myanimelist.net/images/characters/15/515181.jpg,false,jikan; anilist
23277,23277,Meruem,The King (王; Ō); メルエム,Male,,Supporting,40 Days,,17783,8311,11061,11061,Hunter x Hunter (2011),2011,Hunter x Hunter (2011),https://cdn.myanimelist.net/images/characters/6/243861.jpg,false,jikan; anilist
13701,13701,Mikoto Misaka,Railgun; Number Three; Tokiwadai's Ace; Strongest Electromaster; Electric Princess; Biri-Biri (ビリビリ); 御坂美琴,Female,Dämon,Supporting,13-14,161,17560,5436,4654,4654,Toaru Majutsu no Index,2008,Toaru Majutsu no Index,https://cdn.myanimelist.net/images/characters/16/569611.jpg,false,jikan; anilist
162,162,Vash the Stampede,Humanoid Typhoon; Eriks; Tongari; Needle Noggin; Valentinez Alkalinella Xifax Sicidabohertz Gombigobilla Blue Stradivari Talentrent Pierre Andri Charton-Haymoss Ivanovici Baldeus George Doitzel Kaiser III; ヴァッシュ・ザ・スタンピード,Male,Elf; Magier,Main,,188,17501,4972,6,6,Trigun,1998,Trigun,https://cdn.myanimelist.net/images/characters/10/89607.jpg,false,jikan; anilist
10010,10010,Kiritsugu Emiya,Magus Killer; Kerry; EMIYA (Assassin); 衛宮切嗣,Male,Mensch; Dämon; Magier; Pirat,Supporting,,175,16974,6384,356,356,Fate/stay night,2006,Fate/stay night,https://cdn.myanimelist.net/images/characters/4/474826.jpg,false,jikan; anilist
75216,75216,Souma Yukihira,Soma Yukihira; 幸平創真,Male,Dämon,Main,15-25,171,16940,6601,28171,20923,Shokugeki no Souma,2015,Shokugeki no Souma,https://cdn.myanimelist.net/images/characters/8/277503.jpg,false,jikan; anilist
170734,137080,Makima,マキマ,Female,Jäger,Main,,,16884,20281,44511,127230,Chainsaw Man,2022,Chainsaw Man,https://cdn.myanimelist.net/images/characters/4/489561.jpg,false,jikan; anilist
163847,127212,Yuuji Itadori,Sukuna's Vessel; The Tiger of West Junior High; 虎杖悠仁,Male,,Main,15,173,16782,17914,40748,113415,Jujutsu Kaisen,2020,Jujutsu Kaisen,https://cdn.myanimelist.net/images/characters/6/467646.jpg,false,jikan; anilist
83797,83797,Ryuuko Matoi,Ryuko Matoi; 纏流子,Female,,Main,17,160,16729,7391,18679,18679,Kill la Kill,2013,Kill la Kill,https://cdn.myanimelist.net/images/characters/5/454530.jpg,false,jikan; anilist
2160,45627,Hei,Levi Heichou (リヴァイ兵長); Captain Levi; Jinrui Saikyou no Heishi (人類最強の兵士); Humanity's Strongest Soldier; Heishichou (兵士長); リヴァイ,Male,Mensch; Lich; Assassine,Main,,,16672,32080,2025,2025,Darker than Black: Kuro no Keiyakusha,2007,Darker than Black: Kuro no Keiyakusha,https://cdn.myanimelist.net/images/characters/8/78781.jpg,false,jikan; anilist
146158,129131,Zenitsu Agatsuma,我妻善逸,Male,Dämon,Main,16,,16594,11856,38000,101922,Kimetsu no Yaiba,2019,Kimetsu no Yaiba,https://cdn.myanimelist.net/images/characters/10/459689.jpg,false,jikan; anilist
309,309,Chopper Tony Tony,Tanuki; Chopperman; Cotton Candy Lover; Racoon Dog; Chobro; Chopa-emon  (チョッパえもん); Chopperemon; トニートニー・チョッパー,Male,Mensch; Elf; Pirat,Main,15-,,16554,7832,21,21,One Piece,1999,One Piece,https://cdn.myanimelist.net/images/characters/3/100536.jpg,false,jikan; anilist
71933,71933,Karma Akabane,Semi-Senioritis; Cool 'n' Aloof; Reddie Redhead; Mr. Humiliated Failure in The First Semester; Twisted Twit; Knight; Eternal Eighth Grader; Buddy; Ginger Shrimp; 赤羽カルマ,Male,Assassine,Supporting,,175,16523,9429,19759,19759,Ansatsu Kyoushitsu: Jump Festa 2013 Special,2013,Ansatsu Kyoushitsu: Jump Festa 2013 Special,https://cdn.myanimelist.net/images/characters/4/274913.jpg,false,jikan; anilist
2257,2257,Simon,The Digger; シモン,Male,Dämon; Elf; Pirat,Main,14-,156,16478,6836,2001,2001,Tengen Toppa Gurren Lagann,2007,Tengen Toppa Gurren Lagann,https://cdn.myanimelist.net/images/characters/10/28353.jpg,false,jikan; anilist
425,672,Ginko,Yorozuya; Mr. Odd Jobs; Shiroyasha; Gin; Gin-chan; Kintoki; Paako; Ginpachi-sensei; Ginnoji; GFundz; Boss; Ginpachi Sakata (坂田銀八); Corpse Eating Demon; White Yaksha; Gin-san; Tokiko; Ginko; Johnny; Danna; Earth Big Brother; Earth dad; 坂田銀時,Male,Elf,Main,27,,16396,14781,457,457,Mushishi,2005,Mushishi,https://cdn.myanimelist.net/images/characters/14/303453.jpg,false,jikan; anilist
24595,24595,Shizuo Heiwajima,Shizu-chan; 平和島静雄,Male,Mensch; Krieger,Main,24-27,185,16385,3543,6746,6746,Durarara!!,2010,Durarara!!,https://cdn.myanimelist.net/images/characters/5/110552.jpg,false,jikan; anilist
61371,61371,Mashiro Shiina,Mashiron; 椎名ましろ,Female,Dämon; Ork,Main,17,,16323,4469,13759,13759,Sakura-sou no Pet na Kanojo,2012,Sakura-sou no Pet na Kanojo,https://cdn.myanimelist.net/images/characters/5/183449.jpg,false,jikan; anilist
66173,66173,Izumi Miyamura,Ikkun; Konoha; Isumi; 宮村伊澄,Male,Magier,Main,17-18,169,16308,13494,14753,14753,Hori-san to Miyamura-kun,2012,Hori-san to Miyamura-kun,https://cdn.myanimelist.net/images/characters/12/507110.jpg,false,jikan; anilist
80243,80243,Shouko Nishimiya,Shoko; Shou; Sho; Sho-chan; 西宮硝子,Female,,Main,12-20,,16279,10316,28851,20954,Koe no Katachi,2016,Koe no Katachi,https://cdn.myanimelist.net/images/characters/5/302315.jpg,false,jikan; anilist
4004,4004,Dio Brando,ディオ・ブランドー,Male,Vampir,Supporting,13-121,,16211,8714,665,665,JoJo no Kimyou na Bouken: Adventure,2000,JoJo no Kimyou na Bouken: Adventure,https://cdn.myanimelist.net/images/characters/8/330539.jpg,false,jikan; anilist
206276,257562,Hitori Gotou,Bocchi-chan; Hitori Gotoh; guitarhero; 後藤ひとり,Female,Elf,Main,16,156,16207,10731,47917,130003,Bocchi the Rock!,2022,Bocchi the Rock!,https://cdn.myanimelist.net/images/characters/8/491455.jpg,false,jikan; anilist
723,723,Nami,Cat Burglar; O-Nami; Namizo; Namiland; ナミ,Female,Dämon; Elf; Magier; Pirat,Main,18-,169,16185,9242,21,21,One Piece,1999,One Piece,https://cdn.myanimelist.net/images/characters/2/263249.jpg,false,jikan; anilist
140810,121103,Chika Fujiwara,Subject F; Love Detective Chika; Fortune Teller Chika; Secretary Fujiwara; 藤原千花,Female,Elf,Main,17,154,16025,15360,37999,112641,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,2020,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,https://cdn.myanimelist.net/images/characters/15/559031.jpg,false,jikan; anilist
251,251,Haruhi Suzumiya,涼宮ハルヒ,Female,Mensch; Elf; Alien; Ork,Main,16-17,158,15923,3445,849,849,Suzumiya Haruhi no Yuuutsu,2006,Suzumiya Haruhi no Yuuutsu,https://cdn.myanimelist.net/images/characters/13/284136.jpg,false,jikan; anilist
2514,2514,Gilgamesh,Archer; King of Heroes; King of Kings; Golden King; King of Babylon; Oldest King; AUO; Gil-kun; ギルガメッシュ,Male,Mensch; Gott; Yokai/Geist; Elf; Ritter; Bogenschütze/Waldläufer,Supporting,,182,15852,6965,356,356,Fate/stay night,2006,Fate/stay night,https://cdn.myanimelist.net/images/characters/12/338672.jpg,false,jikan; anilist
424,424,Griffith,The White Hawk; The Hawk of Light; Falcon of Darkness; The Absolute; グリフィス,Male,,Main,,178,15835,7618,33,33,Kenpuu Denki Berserk,1997,Kenpuu Denki Berserk,https://cdn.myanimelist.net/images/characters/9/326322.jpg,false,jikan; anilist
118733,127221,Sakuta Azusagawa,梓川咲太,Male,Dämon; Elf,Main,16-17,170,15689,9130,37450,101291,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,2018,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,https://cdn.myanimelist.net/images/characters/11/398261.jpg,false,jikan; anilist
209,209,Kyou Souma,Kyo Soma; Kyonkyon; Kyonkichi; Kyokyo; Lucky Kyo; Cat lovers; Kyo Sohma; Stupid Cat; Carrots; Orange Top; Jari-gaki; Prince Kyon; 草摩夾,Male,Dämon; Elf,Main,16-18,,15681,9398,120,120,Fruits Basket,2001,Fruits Basket,https://cdn.myanimelist.net/images/characters/11/413334.jpg,false,jikan; anilist
2169,2169,Konata Izumi,Kona-chan; KonaKona; Densetsu no Shoujo A; 泉こなた,Female,Elf,Main,17-18,142,15625,2909,1887,1887,Lucky☆Star,2007,Lucky☆Star,https://cdn.myanimelist.net/images/characters/13/39208.jpg,false,jikan; anilist
127764,124440,Yami Sukehiro,Destruction God (破壊神); Hakaishin; ヤミ・スケヒロ,Male,,Supporting,28,183,15385,9722,34572,97940,Black Clover,2017,Black Clover,https://cdn.myanimelist.net/images/characters/10/599705.jpg,false,jikan; anilist
2219,2219,Lain Iwakura,レイン; れいん; 岩倉玲音,Female,,Main,14,,15299,6714,339,339,Serial Experiments Lain,1998,Serial Experiments Lain,https://cdn.myanimelist.net/images/characters/10/78358.jpg,false,jikan; anilist
4606,4606,Tomoya Okazaki,Ginga Daiuchuu; Eternal; Ethanol; 岡崎朋也,Male,Dämon,Main,17,173,15139,3967,1723,1723,Clannad Movie,2007,Clannad Movie,https://cdn.myanimelist.net/images/characters/6/508343.jpg,false,jikan; anilist
146159,129130,Inosuke Hashibira,Svinosuke; Inoko; The Boar; 하시비라 이노스케; 嘴平伊之助,Male,Dämon,Main,15,,15133,12873,38000,101922,Kimetsu no Yaiba,2019,Kimetsu no Yaiba,https://cdn.myanimelist.net/images/characters/3/329560.jpg,false,jikan; anilist
82523,82523,Sora,空,Male,Mensch; Elf,Main,18,,15129,4365,19815,19815,No Game No Life,2014,No Game No Life,https://cdn.myanimelist.net/images/characters/12/274345.jpg,false,jikan; anilist
12,12,Alphonse Elric,Al; Armored Alchemist; アルフォンス・エルリック,Male,Mensch; Alchemist,Main,14-15,,15074,6154,121,121,Fullmetal Alchemist,2003,Fullmetal Alchemist,https://cdn.myanimelist.net/images/characters/5/54265.jpg,false,jikan; anilist
161472,126372,Nino Nakano,にの; 中野二乃,Female,,Main,17-23,159,15032,9902,38101,103572,5-toubun no Hanayome,2019,5-toubun no Hanayome,https://cdn.myanimelist.net/images/characters/7/437011.jpg,false,jikan; anilist
170256,138100,Anya Forger,Test Subject 007; Anya Williams; Anya Levski; Anya Roche; Anya Klein; K-212; Princess Anya; Chihuahua Girl; アーニャ・フォージャー,Female,Mensch,Main,6 (self asserted),,14938,12286,50265,140960,Spy x Family,2022,Spy x Family,https://cdn.myanimelist.net/images/characters/4/457933.jpg,false,jikan; anilist
390,390,Mugen,無限,,Elf; Ork; Pirat; Barde,Main,19,,14914,4406,205,205,Samurai Champloo,2004,Samurai Champloo,https://cdn.myanimelist.net/images/characters/5/51569.jpg,false,jikan; anilist
909,909,Kenpachi Zaraki,Ken-chan; Kenny; Demon of Battle; 更木剣八,Male,,Supporting,,202,14844,5310,269,269,Bleach,2004,Bleach,https://cdn.myanimelist.net/images/characters/8/150265.jpg,false,jikan; anilist
210,210,Kisuke Urahara,Mr Hat-And-Clogs; 浦原喜助,Male,Elf,Supporting,,,14772,7177,269,269,Bleach,2004,Bleach,https://cdn.myanimelist.net/images/characters/15/149491.jpg,false,jikan; anilist
2423,2423,Jiraiya,Ero-Sennin (エロ仙人); Toad Sage; Pervy Sage; 自来也,Male,Ninja,Supporting,54,,14743,5606,20,20,Naruto,2002,Naruto,https://cdn.myanimelist.net/images/characters/15/68618.jpg,false,jikan; anilist
124731,123285,Asta,Bakasta; アスタ,Male,Dämon; Magier,Main,15-,155,14677,8407,33950,87528,Black Clover: Jump Festa 2016 Special,2016,Black Clover: Jump Festa 2016 Special,https://cdn.myanimelist.net/images/characters/8/312836.jpg,false,jikan; anilist
64771,64771,Tobio Kageyama,King of the Court; Kageyama the Kalm; Bakageyama; Bateyama-kun; Bakayama; Kalm-geyama; Yamayama-kun; Wearyama-kun; Crappyama; Tired-yama; Your Highness; Pipsqueak; Brazen Jerk; Simpleton Idiot; 影山飛雄,Male,,Main,15-,,14591,11012,20583,20464,Haikyuu!!,2014,Haikyuu!!,https://cdn.myanimelist.net/images/characters/13/417874.jpg,false,jikan; anilist
82525,82525,Shiro,白,Female,Mensch,Main,11,140,14586,5506,19815,19815,No Game No Life,2014,No Game No Life,https://cdn.myanimelist.net/images/characters/16/246723.jpg,false,jikan; anilist
724,724,Usopp,Long-Nose; Usohachi; Usoland; Sogeking; Lysop; ウソップ,Male,Elf; Magier; Pirat,Main,17-,174,14562,6250,21,21,One Piece,1999,One Piece,https://cdn.myanimelist.net/images/characters/16/188076.jpg,false,jikan; anilist
146157,127518,Nezuko Kamado,竈門禰?豆子; 카마도 네즈코; 竈門禰豆子,Female,,Main,12-14,,14394,13008,38000,101922,Kimetsu no Yaiba,2019,Kimetsu no Yaiba,https://cdn.myanimelist.net/images/characters/2/378254.jpg,false,jikan; anilist
151143,129133,Kyoujurou Rengoku,Flame Hashira; Flame Pillar; Ildsøylen; Googly Eyes; 煉獄杏寿郎,Male,Mensch; Dämon; Krieger,Supporting,20,177,14353,10332,38000,101922,Kimetsu no Yaiba,2019,Kimetsu no Yaiba,https://cdn.myanimelist.net/images/characters/10/423443.jpg,false,jikan; anilist
19565,19565,Yui Hirasawa,ゆい; Onee-chan; 平沢唯,Female,Elf,Main,15-18,156,14309,5596,5680,5680,K-On!,2009,K-On!,https://cdn.myanimelist.net/images/characters/6/326131.jpg,false,jikan; anilist
22369,22369,Kanade Tachibana,Angel (天使‚ Tenshi); 立華かなで,Female,Engel; Gott; Elf,Main,16,150,14180,3620,6547,6547,Angel Beats!,2010,Angel Beats!,https://cdn.myanimelist.net/images/characters/10/289337.jpg,false,jikan; anilist
13580,13580,Aslan Jade Callenreese,Aslan Jade Callenreese; アッシュ・リンクス,Male,Elf,Main,17-18,,14047,7830,36649,100388,Banana Fish,2018,Banana Fish,https://cdn.myanimelist.net/images/characters/9/370360.jpg,false,jikan; anilist
1086,1086,Sousuke Aizen,藍染惣右介,Male,,Supporting,,185,14030,5783,269,269,Bleach,2004,Bleach,https://cdn.myanimelist.net/images/characters/16/73909.jpg,false,jikan; anilist
104437,88412,Juuzou Suzuya,Rei; 鈴屋什造,Male,Mensch; Dämon; Elf; Ghoul,Supporting,,160,13898,6107,22319,20605,Tokyo Ghoul,2014,Tokyo Ghoul,https://cdn.myanimelist.net/images/characters/6/275843.jpg,false,jikan; anilist
137825,121052,Tanya Degurechaff,The Devil of the Rhine; White Silver; Tanya von Degurechaff; Rusted Silver; Mad Dog; ターニャ・デグレチャフ,Female,,Main,9-13,,13885,5698,32615,21613,Youjo Senki,2017,Youjo Senki,https://cdn.myanimelist.net/images/characters/2/512958.jpg,false,jikan; anilist
116281,89103,Momonga,Ainz Ooal Gown; Dark Warrior Momon; Great One; The One; Supreme Being; Raven Black Hero; Demon God; Great Sorcerer King; Undead King; モモンガ,Male,Dämon; Elf,Main,,,13871,5110,29803,20832,Overlord,2015,Overlord,https://cdn.myanimelist.net/images/characters/10/508402.jpg,false,jikan; anilist
12055,12055,Yoshikage Kira,吉良吉影,Male,,Main,33,175,13830,7718,31933,21450,JoJo no Kimyou na Bouken Part 4: Diamond wa Kudakenai,2016,JoJo no Kimyou na Bouken Part 4: Diamond wa Kudakenai,https://cdn.myanimelist.net/images/characters/13/241133.jpg,false,jikan; anilist
